,reviewId,rating,testimony,itemId,userId
2919,3046,5,"The Ultimate Bluetooth speaker...I have multiple Amazon Echos and a Whole Echo System set up in my house. I Love Everything Amazon...I can't stand Apple but now I know how they feel...I am a Cult Member of Amazon!!! LOL So anyway...I have been trashing this device...The Tap...because it does not have the always on feature and that is one of the things I like most about the Echo. The only flaw of the Echo is it is not portable..I tried the Triby but I did not like it...more for little kids. So on Black Friday the Amazon Tap was on super sale so I bought it. The Tap is smaller than I thought it was...about 2/3rd the size of the Echo..which is perfect for portability...But don't let the size fool you the sound is only short of Bose when it comes to volume and sound quality. Important note...You don't have to have an Echo to use this device...just The Alexa App on your smart phone. The Tap does everything the Echo does..It is an Amazing Bluetooth speaker...AND IT""S PORTABLE!!! Automatically switches/remembers different WiFi areas and can be used with a Hot Spot. The Most Amazing thing about the Whole Amazon Echo System is that Amazon keeps making enhancements and partnerships weekly. Meaning something it would not do two weeks ago it now does...Some things Even better than Google Now...and Light Years ahead of Siri. The Tap is my new favorite device...it is PERFECT!!! The only flaw is that it IS NOT waterproof...Amazon if you are listening make the next Tap waterproof!!!",11,2806
2920,3047,5,Works really well with echo and is really neat and fun,11,3276
2921,3048,5,Great speaker for around the house listening to music and asking questions,11,1253
2922,3049,5,"This is great for the beach or by the pool. If you already own an Echo, this is a great addition to the household.",11,1165
2923,3050,4,"This is a great personal speaker. I have both the Tap and the Echo. The only downside to the tap is you actually have to physically ""tap"" the mic button to activate Alexa. The sound quality is pretty good for the price. If you can afford it, I would upgrade to the Echo.",11,1541
2924,3051,5,This item was very easy to use from the very beginning and was very responsive to my request and commands. I like the fact that you can also add other items to work with it,11,3623
2925,3052,5,"bought as a gift for my daughter. actually sounds better and easier to set up than expected. the personal assistant feature is really amazing, instant response to requests for information and music.",11,936
2926,3053,5,I bought this as a gift for my father. He absolutely loves it!!,11,1309
2927,3054,5,"I read all reviews about the tap so I decided to try it, I love it. The tap keeps me up to date with weather, news etc. I use it every day.",11,847
2928,3055,4,Pretty cool kids love it. Always adding things to my grocery list I didn't want.,11,3016
2929,3056,5,Pleased with all the features. Amazon did another fantastic job with bringing great sound inna small package.,11,1900
2930,3057,5,I added this to my echo collection great for on the go and around the house. I don't like that you have to tap it to activate,11,280
2931,3058,5,"Wife loves it! Great sound, great technology! Compact and durable.",11,1416
2932,3059,5,This is a nice item..I can set reminders get news and weather..all by the tap of a button,11,3523
2933,3060,5,"I love my Echo Tap! I have my own personal alarm, informs me on today's weather forcast and local events. Great purchase.",11,1894
2934,3061,4,"I understood it did not have the wake command. But it would be better if it had it.Other than that, everything is wonderful with this speaker! Really convenient to be able to listen to my podcasts without messing with my phone or apps, just ask Alexa and she plays the most recent episode!",11,3766
2935,3062,4,"This is actually my daughters device as I have no interest in a voice controlled spy. But, I will say that the sound from the speakers are pretty good for a small device.",11,2610
2936,3063,4,The family really enjoys the Amazon Tap. This is an awesome investment. We talk to Alexa everyday.,11,2899
2937,3064,1,"hard to use, and does not support Guam. online instructions not clear",11,2524
2938,3065,5,"Excellent speaker, love the portability and long lasting battery before a recharge is needed. A very good digital assistant and lots of fun to use.",11,831
2939,3066,5,So i was looking for a bluetooth speaker for my part time job. A guy i work with at bestbuy showed me his amazon tap speaker and it was awesome! I loved u can hook it up via wifi and stream music and such. Its portable its got clean and crisp sound. It also can leave the phone i had my phone placed upstairs and i was in the basement with the speaker and it was still connected. Its very easy to use i have no complants about this speaker at all,11,2412
2940,3067,5,With this you have someone to talk to and answers you.,11,555
2941,3068,5,"I added to a ""dot"" purchase for my daughter, and she loved it! The portability and charge feature she really likes. Great gift!",11,2728
2942,3069,5,"Powerful and quality sound, love the portability. Just don't understand why this one can't read my notifications while the dot can.",11,2799
2943,3070,5,"This speaker has a great sound and its perfect to take out on the patio or in any room that I am in. The tap is annoying compared to the Echo with voice activation, but the wireless features makes the purchase worth it.",11,2933
2944,3071,5,This is a great product I would highly recommend getting it,11,1151
2945,3072,5,Can charge and take anywhere in the house! Holds a long charge.,11,779
2946,3073,5,"I was looking for a blutooth speaker to use with my phone but I didn't want to worry about things being ordered on my amazon account or the whole dreaded electronic eavsdropping that has been in the news the last few months. This speaker fits the bill as you can disable order by Alexa, and you have to manually push the listen button for the mic to pick up sound. The speaker quality is great for a portable option. The only thing that I don't like is the charging stand can lose connection if its not sitting just right, but I can't knock a star for this as they allow you to plug the cable directly into the unit itself which solves the problem.",11,1063
2947,3074,5,This is a awesome product. My husband and I love it.,11,1144
2948,3075,5,It exceeded my expectations and recommend this product to friends,11,1486
2949,3076,5,I like it. I use it everyday and so far no cons. Im very please.,11,1513
2950,3077,5,"Has great sound, clarity,alexia has great responses",11,3541
2951,3078,5,"I picked this up after purchasing an Echo. I wanted something battery powered that would work the same as my Echo. I use both devices mostly for music. It's great to be able to hear Pandora, or my Amazon music library with just the speaker now and not have to use my phone, laptop, etc. I can just grab the Tap and go anywhere in my house, outside to the deck, anywhere that I my wireless will reach.",11,2407
2952,3079,3,"I bought one for myself and a couple as gifts, it's cute but still haven't figured out what's so great about it. I will say that it does pick up your voice throughout a huge room.",11,1827
2953,3080,3,I bought this as a Christmas gift. I'm told that they are enjoying it and are very Happy with all it can do.,11,2034
2954,3081,4,I would recommend this Prouducts it had great full sound full sound with a conpack,11,560
2955,3082,4,"Picked this up to have a portable option for playing music in the garage. Love that it's battery powered. Never had an issue of it running out of juice. The only issue I have is with the mics, it doesn't respond to your voice as well as the Echo or Dot. Then again it wasn't really designed to listen for the Alexa command since it originally required you to ""tap"" the speaker to get it to listen.",11,3440
2956,3083,2,"The tap is a great concept, I love my echo so a portable one was that much better. However the sound is pretty terrible, no bass and can be scratchy.. It was a good concept just poor execution.",11,1119
2957,3084,5,"We love this speaker for listening to music, the weather, news, or just anything. It is super portable and even has a hands-free option so it is really like a mini Echo!",11,1233
